symbol,ensembl_id
NFH,ENSG00000100285
NFI,ENSG00000141905
NFI-L,ENSG00000162599
NFI-RED,ENSG00000147862
NFIA,ENSG00000162599
NFIB,ENSG00000147862
NFIB2,ENSG00000147862
NFIB3,ENSG00000147862
NFIC,ENSG00000141905
NFIL3,ENSG00000165030
NFIL3A,ENSG00000165030
NFIL6,ENSG00000172216
NFILZ,ENSG00000268480
NFIX,ENSG00000008441
NFKAPPAB,ENSG00000109320
NFKB-P50,ENSG00000109320
NFKB1,ENSG00000109320
NFKB2,ENSG00000077150
NFKB3,ENSG00000173039
NFKBI,ENSG00000100906
NFKBIA,ENSG00000100906
NFKBIB,ENSG00000104825
NFKBID,ENSG00000167604
NFKBIE,ENSG00000146232
NFKBIKA,ENSG00000213341
NFKBIKB,ENSG00000104365
NFKBIL,ENSG00000204498
NFKBIL1,ENSG00000204498
NFKBIL2,ENSG00000160949
NFKBIZ,ENSG00000144802
NFL,ENSG00000277586
NFM,ENSG00000104722
NFRKB,ENSG00000170322
NFS1,ENSG00000244005
NFSK,ENSG00000168811
NFT2,ENSG00000154727
NFU1,ENSG00000169599
NFX1,ENSG00000086102
NFX2,ENSG00000086102
NFXL1,ENSG00000170448
NFYA,ENSG00000001167
NFYB,ENSG00000120837
NFYC,ENSG00000066136
NG.1,ENSG00000142224
NG1,ENSG00000213654
NG2,ENSG00000173546
NG20,ENSG00000204444
NG22,ENSG00000204385
NG23,ENSG00000228727
NG24,ENSG00000204421
NG25,ENSG00000244355
NG26,ENSG00000204427
NG3,ENSG00000241404
NG31,ENSG00000204420
NG32,ENSG00000204424
NG33,ENSG00000204428
NG35,ENSG00000204366
NG36/G9A,ENSG00000204371
NG37,ENSG00000204396
NG38,ENSG00000213760
NG5,ENSG00000204314
NG7,ENSG00000204315
NGAL,ENSG00000148346
NGALNAC-T1,ENSG00000182272
NGALR,ENSG00000092096
NGAP,ENSG00000075391
NGB,ENSG00000165553
NGBR,ENSG00000153989
NGC,ENSG00000114646
NGD,ENSG00000129460
NGD2,ENSG00000101052
NGD5,ENSG00000101052
NGDN,ENSG00000129460
NGEF,ENSG00000066248
NGEP,ENSG00000146205
NGF,ENSG00000134259
NGF2,ENSG00000185652
NGFB,ENSG00000134259
NGFI-A,ENSG00000120738
NGFI-C,ENSG00000135625
NGFIB,ENSG00000123358
NGFR,ENSG00000064300
NGFRAP1,ENSG00000166681
NGFRAP1L1,ENSG00000184515
NGG1,ENSG00000171148
NGL,ENSG00000141736
NGL-1,ENSG00000148948
NGL-2,ENSG00000128594
NGL-3,ENSG00000131409
NGLY1,ENSG00000151092
NGN,ENSG00000067141
NGN-2,ENSG00000178403
NGN1,ENSG00000181965
NGN2,ENSG00000178403
NGN3,ENSG00000122859
NGP-1,ENSG00000134697
NGR2,ENSG00000186907
NGR3,ENSG00000185924
NGRH1,ENSG00000186907
NGRH2,ENSG00000185924
NGRN,ENSG00000182768
NGS17,ENSG00000231925
NGX6,ENSG00000137103
NGX6A,ENSG00000137103
NHA1,ENSG00000164037
NHA2,ENSG00000164038
NHC,ENSG00000182952
NHE,ENSG00000172139
NHE-1,ENSG00000090020
NHE-3,ENSG00000066230
NHE-6,ENSG00000198689
NHE-7,ENSG00000065923
NHE1,ENSG00000090020
NHE2,ENSG00000115616
NHE3,ENSG00000066230
NHE4,ENSG00000180251
NHE5,ENSG00000135740
NHE6,ENSG00000198689
NHE7,ENSG00000065923
NHE8,ENSG00000197818
NHE9,ENSG00000181804
NHEDC1,ENSG00000164037
NHEDC2,ENSG00000164038
NHEJ1,ENSG00000187736
NHERF3,ENSG00000174827
NHL,ENSG00000258366
NHLH1,ENSG00000171786
NHLH2,ENSG00000177551
NHLRC1,ENSG00000187566
NHLRC2,ENSG00000196865
NHLRC3,ENSG00000188811
NHLRC4,ENSG00000257108
NHN1,ENSG00000158545
NHP2,ENSG00000145912
NHP2L1,ENSG00000100138
NHS,ENSG00000188158
NHSL1,ENSG00000135540
NHSL2,ENSG00000204131
NIACR1,ENSG00000182782
NIAM,ENSG00000154144
NIBAN,ENSG00000135842
NIBAN1,ENSG00000135842
NIBAN2,ENSG00000136830
NIBAN3,ENSG00000167483
NIBP,ENSG00000167632
NICAL,ENSG00000135596
NICALIN,ENSG00000125912
NICE-1,ENSG00000169509
NICE-4,ENSG00000143569
NICE-5,ENSG00000160714
NICEIN-100KDA,ENSG00000058085
NICEIN-125KDA,ENSG00000196878
NICEIN-150KDA,ENSG00000053747
NICN1,ENSG00000145029
NID,ENSG00000116962
NID1,ENSG00000116962
NID2,ENSG00000087303
NID67,ENSG00000256235
NIF,ENSG00000163220
NIF-1,ENSG00000198026
NIF3L1,ENSG00000196290
NIF3L1BP1,ENSG00000163634
NIFIE14,ENSG00000105677
NIFK,ENSG00000155438
NIFS,ENSG00000244005
NIFU,ENSG00000169599
NIFUC,ENSG00000169599
NIFUN,ENSG00000136003
NIK,ENSG00000071054
NIL-2-A,ENSG00000148516
NIM1,ENSG00000177453
NIM1K,ENSG00000177453
NIM3,ENSG00000117016
NIMP,ENSG00000130347
NIN,ENSG00000100503
NIN1,ENSG00000131669
NIN1P,ENSG00000099341
NIN283,ENSG00000186187
NINJ1,ENSG00000131669
NINJ2,ENSG00000171840
NINL,ENSG00000101004
NIP,ENSG00000140254
NIP1,ENSG00000113734
NIP2,ENSG00000140299
NIP3,ENSG00000176171
NIP30,ENSG00000172775
NIP45,ENSG00000176953
NIP7,ENSG00000132603
NIP7-1,ENSG00000135624
NIPA,ENSG00000091732
NIPA1,ENSG00000170113
NIPA2,ENSG00000140157
NIPA3,ENSG00000163293
NIPA4,ENSG00000172548
NIPAL1,ENSG00000163293
NIPAL2,ENSG00000104361
NIPAL3,ENSG00000001461
NIPAL4,ENSG00000172548
NIPBL,ENSG00000164190
NIPP-1,ENSG00000117751
NIPP1,ENSG00000117751
NIPSNAP1,ENSG00000184117
NIPSNAP2,ENSG00000146729
NIPSNAP3,ENSG00000165028
NIPSNAP3A,ENSG00000136783
NIPSNAP3B,ENSG00000165028
NIPSNAP4,ENSG00000136783
NIR,ENSG00000188976
NIR1,ENSG00000091622
NIR2,ENSG00000110697
NIR3,ENSG00000090975
NIRF,ENSG00000147854
NIS,ENSG00000105641
NISCH,ENSG00000010322
NIT1,ENSG00000158793
NIT2,ENSG00000114021
NIX,ENSG00000104765
NJAC,ENSG00000145824
NJMU-R1,ENSG00000108666
NK-P44,ENSG00000096264
NK-P46,ENSG00000189430
NK1,ENSG00000117281
NK10,ENSG00000184939
NK1R,ENSG00000115353
NK28,ENSG00000117281
NK2R,ENSG00000075073
NK3,ENSG00000166863
NK3R,ENSG00000169836
NK4,ENSG00000008517
NKAIN1,ENSG00000084628
NKAIN2,ENSG00000188580
NKAIN3,ENSG00000185942
NKAIN3-IT1,ENSG00000185942
NKAIN4,ENSG00000101198
NKAP,ENSG00000101882
NKAPD1,ENSG00000150776
NKAPL,ENSG00000189134
NKAT1,ENSG00000125498
NKAT2,ENSG00000243772
NKAT2A,ENSG00000243772
NKAT2B,ENSG00000243772
NKAT3,ENSG00000167633
NKAT4,ENSG00000240403
NKAT4A,ENSG00000240403
NKAT4B,ENSG00000240403
NKAT8,ENSG00000221957
NKB,ENSG00000166863
NKB1,ENSG00000167633
NKB1B,ENSG00000167633
NKCC1,ENSG00000064651
NKCC2,ENSG00000074803
NKD1,ENSG00000140807
NKD2,ENSG00000145506
NKEFA,ENSG00000117450
NKEFB,ENSG00000167815
NKG2,ENSG00000134545
NKG2-A,ENSG00000134545
NKG2-B,ENSG00000134545
NKG2-C,ENSG00000205809
NKG2-D,ENSG00000213809
NKG2-E,ENSG00000205810
NKG2-F,ENSG00000183542
NKG2C,ENSG00000205809
NKG2D,ENSG00000213809
NKG5,ENSG00000115523
NKG7,ENSG00000105374
NKH,ENSG00000145020
NKHC,ENSG00000155980
NKHC2,ENSG00000168280
NKIAMRE,ENSG00000006837
NKIR,ENSG00000186074
NKIRAS1,ENSG00000197885
NKIRAS2,ENSG00000168256
NKLAM,ENSG00000116514
NKNA,ENSG00000006128
NKNAR,ENSG00000075073
NKNB,ENSG00000166863
NKP30,ENSG00000204475
NKP46,ENSG00000189430
NKP65,ENSG00000256797
NKP80,ENSG00000150045
NKPD1,ENSG00000179846
NKR,ENSG00000169836
NKR-P1,ENSG00000111796
NKR-P1A,ENSG00000111796
NKR2B4,ENSG00000122223
NKRF,ENSG00000186416
NKSF,ENSG00000113302
NKSF1,ENSG00000168811
NKSF2,ENSG00000113302
NKTL,ENSG00000142186
NKTR,ENSG00000114857
NKX1-1,ENSG00000235608
NKX1-2,ENSG00000229544
NKX2-1,ENSG00000136352
NKX2-2,ENSG00000125820
NKX2-3,ENSG00000119919
NKX2-4,ENSG00000125816
NKX2-5,ENSG00000183072
NKX2-6,ENSG00000180053
NKX2-8,ENSG00000136327
NKX2-9,ENSG00000136327
NKX2.2,ENSG00000125820
NKX2.3,ENSG00000119919
NKX2.4,ENSG00000125816
NKX2.5,ENSG00000183072
NKX2.8,ENSG00000136327
NKX2A,ENSG00000136352
NKX2B,ENSG00000125820
NKX2C,ENSG00000119919
NKX2D,ENSG00000125816
NKX2E,ENSG00000183072
NKX2H,ENSG00000136327
NKX3-1,ENSG00000167034
NKX3-2,ENSG00000109705
NKX3.1,ENSG00000167034
NKX3.2,ENSG00000109705
NKX3A,ENSG00000167034
NKX3B,ENSG00000109705
NKX4-1,ENSG00000183072
NKX4-2,ENSG00000180053
NKX4-3,ENSG00000119919
NKX5-1,ENSG00000188620
NKX5-2,ENSG00000188816
NKX5-3,ENSG00000215612
NKX6-1,ENSG00000163623
NKX6-2,ENSG00000148826
NKX6-3,ENSG00000165066
NKX6.1,ENSG00000148826
NKX6A,ENSG00000163623
NKX6B,ENSG00000148826
NL1,ENSG00000142606
NL2,ENSG00000142606
NLBP,ENSG00000014123
NLE,ENSG00000073536
NLE1,ENSG00000073536
NLF-1,ENSG00000204442
NLF1,ENSG00000198535
NLF2,ENSG00000205502
NLF3,ENSG00000183186
NLG1,ENSG00000169760
NLGN,ENSG00000146938
NLGN1,ENSG00000169760
NLGN2,ENSG00000169992
NLGN3,ENSG00000196338
NLGN4,ENSG00000146938
NLGN4X,ENSG00000146938
NLGN4Y,ENSG00000165246
NLI,ENSG00000198728
NLIIF,ENSG00000144579
NLK,ENSG00000087095
NLK1,ENSG00000117650
NLN,ENSG00000123213
NLP,ENSG00000101004
NLP_1,ENSG00000136243
NLRA,ENSG00000179583
NLRB1,ENSG00000249437
NLRC1,ENSG00000106100
NLRC2,ENSG00000167207
NLRC3,ENSG00000167984
NLRC4,ENSG00000091106
NLRC5,ENSG00000140853
NLRP1,ENSG00000091592
NLRP10,ENSG00000182261
NLRP11,ENSG00000179873
NLRP12,ENSG00000142405
NLRP13,ENSG00000173572
NLRP14,ENSG00000158077
NLRP2,ENSG00000022556
NLRP2B,ENSG00000215174
NLRP2P,ENSG00000215174
NLRP3,ENSG00000162711
NLRP4,ENSG00000160505
NLRP5,ENSG00000171487
NLRP6,ENSG00000174885
NLRP7,ENSG00000167634
NLRP8,ENSG00000179709
NLRP9,ENSG00000185792
NLRR3,ENSG00000173114
NLRR4,ENSG00000125872
NLRX1,ENSG00000160703
NLT,ENSG00000137204
NLVCF,ENSG00000185608
NLZ1,ENSG00000183779
NLZ2,ENSG00000165655
NM15,ENSG00000254585
NM23,ENSG00000239672
NM23-H1,ENSG00000239672
NM23-H10,ENSG00000102218
NM23-H2,ENSG00000243678
NM23-H3,ENSG00000103024
NM23-H4,ENSG00000103202
NM23-H5,ENSG00000112981
NM23-H6,ENSG00000172113
NM23-H7,ENSG00000143156
NM23-H8,ENSG00000086288
NM23-H9,ENSG00000181322
NM23-LV,ENSG00000011052
NM23H4,ENSG00000103202
NMA,ENSG00000095739
NMB,ENSG00000197696
NMBR,ENSG00000135577
NMD3,ENSG00000169251
NMDAR1,ENSG00000176884
NMDAR2A,ENSG00000183454
NMDAR2B,ENSG00000273079
NMDAR2C,ENSG00000161509
NMDAR2D,ENSG00000105464
NMDARA1,ENSG00000178719
NME1,ENSG00000239672
NME1-NME2,ENSG00000011052
NME10,ENSG00000102218
NME2,ENSG00000243678
NME3,ENSG00000103024
NME4,ENSG00000103202
NME5,ENSG00000112981
NME6,ENSG00000172113
NME7,ENSG00000143156
NME8,ENSG00000086288
NME9,ENSG00000181322
NMELV,ENSG00000011052
NMHC-II-A,ENSG00000100345
NMI,ENSG00000123609
NMIG,ENSG00000137261
NML,ENSG00000132275
NMLY6,ENSG00000176956
NMMHCA,ENSG00000100345
NMMHCB,ENSG00000133026
NMNAT,ENSG00000173614
NMNAT1,ENSG00000173614
NMNAT2,ENSG00000157064
NMNAT3,ENSG00000163864
NMO-1,ENSG00000054277
NMOR1,ENSG00000181019
NMOR2,ENSG00000124588
NMP200,ENSG00000110107
NMP238,ENSG00000175792
NMP35,ENSG00000135472
NMP4,ENSG00000126746
NMRAL1,ENSG00000153406
NMRK,ENSG00000122223
NMRK1,ENSG00000106733
NMRK2,ENSG00000077009
NMS,ENSG00000204640
NMT,ENSG00000136448
NMT1,ENSG00000136448
NMT2,ENSG00000152465
NMT55,ENSG00000147140
NMU,ENSG00000109255
NMU1R,ENSG00000171596
NMU2R,ENSG00000132911
NMUR1,ENSG00000171596
NMUR2,ENSG00000132911
NMYC,ENSG00000134323
NN8-4AG,ENSG00000135632
NNA1,ENSG00000135049
NNAT,ENSG00000053438
NNMT,ENSG00000166741
NNO2,ENSG00000235718
NNOS,ENSG00000089250
NNP-1,ENSG00000160208
NNP1,ENSG00000160208
NNT,ENSG00000112992
NNT-1,ENSG00000175505
NNT1,ENSG00000175505
NNX3,ENSG00000105176
NO145,ENSG00000153157
NO3,ENSG00000158747
NO52,ENSG00000170854
NO55,ENSG00000141696
NO66,ENSG00000170468
NOA1,ENSG00000084092
NOA36,ENSG00000109445
NOB1,ENSG00000141101
NOB1P,ENSG00000141101
NOBODY,ENSG00000204272
NOBOX,ENSG00000106410
NOBP,ENSG00000117395
NOC,ENSG00000151014
NOC2,ENSG00000181031
NOC2L,ENSG00000188976
NOC3L,ENSG00000173145
NOC4,ENSG00000131148
NOC4L,ENSG00000184967
NOCIR,ENSG00000125510
NOCT,ENSG00000151014
NOD1,ENSG00000106100
NOD12,ENSG00000167634
NOD14,ENSG00000173572
NOD16,ENSG00000179709
NOD17,ENSG00000179873
NOD2,ENSG00000167207
NOD24,ENSG00000215174
NOD27,ENSG00000140853
NOD3,ENSG00000167984
NOD5,ENSG00000158077
NOD6,ENSG00000185792
NOD8,ENSG00000182261
NOD9,ENSG00000160703
NODAL,ENSG00000156574
NOE1,ENSG00000130558
NOE2,ENSG00000105088
NOE3,ENSG00000118733
NOELIN,ENSG00000130558
NOEY2,ENSG00000162595
NOF,ENSG00000149792
NOF1,ENSG00000149792
NOG,ENSG00000183691
NOG1,ENSG00000107937
NOG2,ENSG00000134697
NOGO,ENSG00000115310
NOGOA,ENSG00000115310
NOGOB,ENSG00000115310
NOGOC,ENSG00000115310
NOGOR,ENSG00000040608
NOH-1,ENSG00000007952
NOH-1L,ENSG00000007952
NOH1,ENSG00000007952
NOH61,ENSG00000136271
NOHLH,ENSG00000165643
NOK,ENSG00000060140
NOL1,ENSG00000111641
NOL10,ENSG00000115761
NOL11,ENSG00000130935
NOL12,ENSG00000273899
NOL14,ENSG00000087269
NOL1R,ENSG00000130305
NOL3,ENSG00000140939
NOL4,ENSG00000101746
NOL4L,ENSG00000197183
NOL5A,ENSG00000101361
NOL6,ENSG00000165271
NOL7,ENSG00000225921
NOL8,ENSG00000198000
NOL9,ENSG00000162408
NOLA1,ENSG00000070729
NOLA2,ENSG00000145912
NOLA3,ENSG00000182117
NOLA4,ENSG00000130826
NOLC1,ENSG00000166197
NOLP,ENSG00000101746
NOM1,ENSG00000146909
NOMO,ENSG00000185164
NOMO1,ENSG00000103512
NOMO2,ENSG00000185164
NOMO3,ENSG00000103226
NONO,ENSG00000147140
NOP,ENSG00000168081
NOP1,ENSG00000105202
NOP10,ENSG00000182117
NOP10P,ENSG00000182117
NOP120,ENSG00000111641
NOP132,ENSG00000198000
NOP14,ENSG00000087269
NOP16,ENSG00000048162
NOP17,ENSG00000104872
NOP2,ENSG00000111641
NOP25,ENSG00000273899
NOP27,ENSG00000225921
NOP30,ENSG00000140939
NOP4,ENSG00000106344
NOP5,ENSG00000055044
NOP52,ENSG00000160208
NOP53,ENSG00000105373
NOP56,ENSG00000101361
NOP58,ENSG00000055044
NOP7,ENSG00000100029
NOP9,ENSG00000196943
NOPCHAP1,ENSG00000151131
NOPD1,ENSG00000241058
NOPE,ENSG00000103742
NOPP130,ENSG00000166197
NOPP140,ENSG00000166197
NOPP34,ENSG00000155438
NOPR,ENSG00000125510
NOR-90,ENSG00000108312
NOR1,ENSG00000116885
NORE1,ENSG00000266094
NORE2A,ENSG00000068028
NORF1,ENSG00000005007
NORI-2P,ENSG00000172315
NORI-3,ENSG00000168078
NORPEG,ENSG00000039560
NORRIN,ENSG00000124479
NOS,ENSG00000007171
NOS1,ENSG00000089250
NOS1AP,ENSG00000198929
NOS2,ENSG00000007171
NOS2A,ENSG00000007171
NOS3,ENSG00000164867
NOS3AS,ENSG00000181652
NOSIP,ENSG00000142546
NOSTRIN,ENSG00000163072
NOT,ENSG00000153234
NOT1,ENSG00000125107
NOT1H,ENSG00000125107
NOT2,ENSG00000111596
NOT2H,ENSG00000111596
NOT3,ENSG00000088038
NOT3H,ENSG00000088038
NOT4,ENSG00000080802
NOT4H,ENSG00000080802
NOT56,ENSG00000214160
NOT56L,ENSG00000214160
NOTCH1,ENSG00000148400
NOTCH2,ENSG00000134250
NOTCH2NL,ENSG00000264343
NOTCH2NLA,ENSG00000264343
NOTCH2NLB,ENSG00000286019
NOTCH2NLC,ENSG00000286219
NOTCH2NLR,ENSG00000286106
NOTCH3,ENSG00000074181
NOTCH4,ENSG00000204301
NOTCHL2,ENSG00000102786
NOTO,ENSG00000214513
NOTUM,ENSG00000185269
NOV,ENSG00000136999
NOVA-1,ENSG00000139910
NOVA-2,ENSG00000104967
NOVA1,ENSG00000139910
NOVA2,ENSG00000104967
NOVA3,ENSG00000104967
NOX1,ENSG00000007952
NOX2,ENSG00000165168
NOX3,ENSG00000074771
NOX4,ENSG00000086991
NOX5,ENSG00000255346
NOX5A,ENSG00000255346
NOX5B,ENSG00000255346
NOXA,ENSG00000141682
NOXA1,ENSG00000188747
NOXA2,ENSG00000116701
NOXEF1,ENSG00000137857
NOXIN,ENSG00000165490
NOXO1,ENSG00000196408
NOXO2,ENSG00000158517
NOXP20,ENSG00000197712
NOXRED1,ENSG00000165555
NP-C2,ENSG00000119655
NP15,ENSG00000147123
NP17.3,ENSG00000147123
NP22,ENSG00000144834
NP220,ENSG00000075292
NP25,ENSG00000144834
NP3,ENSG00000206535
NP55,ENSG00000156642
NP60,ENSG00000140632
NP65,ENSG00000156642
NP95,ENSG00000276043
NPA1,ENSG00000142207
NPA2,ENSG00000135763
NPAL1,ENSG00000163293
NPAL2,ENSG00000104361
NPAL3,ENSG00000001461
NPAP1,ENSG00000185823
NPAP60L,ENSG00000093000
NPAS1,ENSG00000130751
NPAS2,ENSG00000170485
NPAS3,ENSG00000151322
NPAS4,ENSG00000174576
NPAT,ENSG00000149308
NPB,ENSG00000183979
NPBWR1,ENSG00000288611
NPBWR2,ENSG00000125522
NPC1,ENSG00000141458
NPC1L1,ENSG00000015520
NPC2,ENSG00000119655
NPD002,ENSG00000177646
NPD007,ENSG00000005486
NPDC1,ENSG00000107281
NPEPL1,ENSG00000215440
NPEPPS,ENSG00000141279
NPFF,ENSG00000139574
NPFF1R1,ENSG00000148734
NPFF2,ENSG00000056291
NPFFR1,ENSG00000148734
NPFFR2,ENSG00000056291
NPG,ENSG00000198836
NPGPR,ENSG00000056291
NPGPX,ENSG00000116157
NPH1,ENSG00000144061
NPH2,ENSG00000144227
NPH3,ENSG00000182575
NPH4,ENSG00000182379
NPHL1,ENSG00000171365
NPHL2,ENSG00000171365
NPHN,ENSG00000161270
NPHP1,ENSG00000144061
NPHP10,ENSG00000054282
NPHP11,ENSG00000164953
NPHP12,ENSG00000123607
NPHP13,ENSG00000157796
NPHP14,ENSG00000102935
NPHP15,ENSG00000110274
NPHP16,ENSG00000165138
NPHP17,ENSG00000138002
NPHP18,ENSG00000173588
NPHP19,ENSG00000146038
NPHP2,ENSG00000119509
NPHP20,ENSG00000137802
NPHP3,ENSG00000113971
NPHP3-ACAD11,ENSG00000274810
NPHP4,ENSG00000131697
NPHP5,ENSG00000173226
NPHP6,ENSG00000198707
NPHP7,ENSG00000126603
NPHP8,ENSG00000103494
NPHP9,ENSG00000160602
NPHPL1,ENSG00000196236
NPHS1,ENSG00000161270
NPHS2,ENSG00000116218
NPHS24,ENSG00000146122
NPHS3,ENSG00000138193
NPHS4,ENSG00000184937
NPHS5,ENSG00000135862
NPHS6,ENSG00000151490
NPI,ENSG00000087116
NPI-1,ENSG00000114030
NPIP,ENSG00000183426
NPIPA1,ENSG00000183426
NPIPA2,ENSG00000254852
NPIPA3,ENSG00000224712
NPIPA5,ENSG00000183793
NPIPA7,ENSG00000214967
NPIPA8,ENSG00000214940
NPIPA9,ENSG00000183889
NPIPB11,ENSG00000254206
NPIPB12,ENSG00000169203
NPIPB13,ENSG00000198064
NPIPB15,ENSG00000196436
NPIPB2,ENSG00000234719
NPIPB3,ENSG00000169246
NPIPB4,ENSG00000185864
NPIPB5,ENSG00000243716
NPIPB6,ENSG00000198156
NPIPB7,ENSG00000233232
NPIPB8,ENSG00000255524
NPIPB9,ENSG00000196993
NPIPL1,ENSG00000233232
NPIPL2,ENSG00000196436
NPIPL3,ENSG00000169246
NPK,ENSG00000006128
NPL,ENSG00000135838
NPL1,ENSG00000135838
NPL2,ENSG00000241935
NPL3,ENSG00000270647
NPL4,ENSG00000182446
NPLOC4,ENSG00000182446
NPM,ENSG00000181163
NPM1,ENSG00000181163
NPM2,ENSG00000158806
NPM3,ENSG00000107833
NPN3,ENSG00000271303
NPNT,ENSG00000168743
NPP,ENSG00000115138
NPP-20,ENSG00000157020
NPP4,ENSG00000001561
NPP7,ENSG00000182156
NPPA,ENSG00000175206
NPPB,ENSG00000120937
NPPC,ENSG00000163273
NPPS,ENSG00000197594
NPQ,ENSG00000134548
NPR1,ENSG00000169418
NPR2,ENSG00000114388
NPR2L,ENSG00000114388
NPR3,ENSG00000103148
NPRA,ENSG00000169418
NPRAP,ENSG00000169862
NPRB,ENSG00000114388
NPRC,ENSG00000113389
NPRL2,ENSG00000114388
NPRL3,ENSG00000103148
NPS,ENSG00000214285
NPS1,ENSG00000136944
NPSR1,ENSG00000187258
NPT1,ENSG00000124568
NPT2,ENSG00000131183
NPT2C,ENSG00000198569
NPT3,ENSG00000112337
NPT4,ENSG00000124564
NPTB,ENSG00000117569
NPTIIA,ENSG00000131183
NPTIIB,ENSG00000157765
NPTIIC,ENSG00000198569
NPTN,ENSG00000156642
NPTX1,ENSG00000171246
NPTX2,ENSG00000106236
NPTXR,ENSG00000221890
NPVF,ENSG00000105954
NPW,ENSG00000183971
NPWBP,ENSG00000084463
NPY,ENSG00000122585
NPY1R,ENSG00000164128
NPY2R,ENSG00000185149
NPY3R,ENSG00000121966
NPY4R,ENSG00000204174
NPY4R2,ENSG00000264717
NPY5R,ENSG00000164129
NPYR,ENSG00000121966
NPYR5,ENSG00000164129
NPYY3R,ENSG00000121966
NQO1,ENSG00000181019
NQO2,ENSG00000124588
NQO3A2,ENSG00000159348
NR0B1,ENSG00000169297
NR0B2,ENSG00000131910
NR1,ENSG00000188566
NR1A1,ENSG00000126351
NR1A2,ENSG00000151090
NR1B1,ENSG00000131759
NR1B2,ENSG00000077092
NR1B3,ENSG00000172819
NR1C1,ENSG00000186951
NR1C2,ENSG00000112033
NR1C3,ENSG00000132170
NR1D1,ENSG00000126368
NR1D2,ENSG00000174738
NR1F1,ENSG00000069667
NR1F2,ENSG00000198963
NR1F3,ENSG00000143365
NR1H2,ENSG00000131408
NR1H2-AS1,ENSG00000131400
NR1H3,ENSG00000025434
NR1H4,ENSG00000012504
NR1I1,ENSG00000111424
NR1I2,ENSG00000144852
NR1I3,ENSG00000143257
NR2A,ENSG00000183454
NR2A1,ENSG00000101076
NR2A2,ENSG00000164749
NR2B,ENSG00000273079
NR2B1,ENSG00000186350
NR2B2,ENSG00000204231
NR2B3,ENSG00000143171
NR2C,ENSG00000161509
NR2C1,ENSG00000120798
NR2C2,ENSG00000177463
NR2C2AP,ENSG00000184162
NR2D,ENSG00000105464
NR2E1,ENSG00000112333
NR2E3,ENSG00000278570
NR2F1,ENSG00000175745
NR2F2,ENSG00000185551
NR2F6,ENSG00000160113
NR3A1,ENSG00000091831
NR3A2,ENSG00000140009
NR3B1,ENSG00000173153
NR3B2,ENSG00000119715
NR3B3,ENSG00000196482
NR3C1,ENSG00000113580
NR3C2,ENSG00000151623
NR3C3,ENSG00000082175
NR3C4,ENSG00000109321
NR4,ENSG00000131724
NR4A1,ENSG00000123358
NR4A2,ENSG00000153234
NR4A3,ENSG00000119508
NR5A1,ENSG00000136931
NR5A2,ENSG00000116833
NR6,ENSG00000175505
NR6A1,ENSG00000148200
NRAC,ENSG00000184601
NRAGE,ENSG00000179222
NRAMP,ENSG00000018280
NRAMP1,ENSG00000018280
NRAMP2,ENSG00000110911
NRAP,ENSG00000197893
NRARP,ENSG00000198435
NRAS,ENSG00000213281
NRB54,ENSG00000147140
NRBF1,ENSG00000116353
NRBF2,ENSG00000148572
NRBP,ENSG00000115216
NRBP1,ENSG00000115216
NRBP2,ENSG00000185189
NRC,ENSG00000198646
NRCAM,ENSG00000091129
NRCAML,ENSG00000163531
NRD1,ENSG00000078618
NRDC,ENSG00000078618
NRDE2,ENSG00000119720
NRDP1,ENSG00000181852
NREBP,ENSG00000159140
NREP,ENSG00000134986
NRF,ENSG00000186416
NRF-1,ENSG00000082641
NRF-2,ENSG00000116044
NRF1,ENSG00000106459
NRF2,ENSG00000116044
NRF2A,ENSG00000154727
NRF3,ENSG00000050344
NRG1,ENSG00000157168
NRG1-IT2,ENSG00000157168
NRG2,ENSG00000158458
NRG3,ENSG00000185737
NRG4,ENSG00000169752
NRGN,ENSG00000154146
NRIF3,ENSG00000142856
NRIF4,ENSG00000198839
NRIP1,ENSG00000180530
NRIP11,ENSG00000107560
NRIP2,ENSG00000053702
NRIP3,ENSG00000175352
NRK,ENSG00000123572
NRK1,ENSG00000106733
NRK2,ENSG00000077009
NRL,ENSG00000129535
NRL-MAF,ENSG00000129535
NRLN1,ENSG00000101938
NRM,ENSG00000137404
NRM29,ENSG00000137404
NRMT,ENSG00000148335
NRMT1,ENSG00000148335
NRN,ENSG00000124785
NRN1,ENSG00000124785
NRN1L,ENSG00000188038
NRP,ENSG00000123240
NRP1,ENSG00000099250
NRP2,ENSG00000118257
NRPB,ENSG00000171617
NRPS998,ENSG00000157426
NRROS,ENSG00000174004
NRS,ENSG00000169682
NRSF,ENSG00000084093
NRSN1,ENSG00000152954
NRSN2,ENSG00000125841
NRT1,ENSG00000085552
NRTN,ENSG00000171119
NRU,ENSG00000186912
NRX,ENSG00000167693
NRXN1,ENSG00000179915
NRXN2,ENSG00000110076
NRXN3,ENSG00000021645
NRXN4,ENSG00000174469
NS,ENSG00000133710
NS-1,ENSG00000116679
NS1,ENSG00000179295
NS1-BP,ENSG00000116679
NS3TP1,ENSG00000138381
NS3TP2,ENSG00000155324
NS4ATP2,ENSG00000164576
NS5ATP1,ENSG00000106049
NS5ATP6,ENSG00000174132
NS5ATP9,ENSG00000166803
NSA1,ENSG00000133316
NSA2,ENSG00000164346
NSAP1,ENSG00000135316
NSBP1,ENSG00000198157
